"species"
"Byttneria filipes"
"Eriotheca obcordata"
"Gaya domingensis"
"Helicteres corylifolia"
"Melochia betonicifolia"
"Pachira glabra"
"Triumfetta althaeoides"
"Waltheria ackermanniana"
"Waltheria cinerascens"
"Waltheria rotundifolia"
"Waltheria selloana"
"Acisanthera alsinaefolia"
"Cambessedesia eichleri"
"Ficus mexiae"
"Capraria biflora"
"Cybianthus brasiliensis"
"Eugenia astringens"
"Eugenia aurata"
"Eugenia beaurepairiana"
"Myrcia obovata"
"Neea obovata"
"Sauvagesia racemosa"
"Habenaria subviridis"
"Hapalorchis lineatus"
"Oxalis alstonii"
"Ternstroemia alnifolia"
"Ternstroemia carnosa"
"Peperomia subrubrispica"
"Piper hispidinervum"
"Piper schottii"
"Angelonia arguta"
"Bacopa salzmannii"
"Stemodia durantifolia"
"Tetraulacium veroniciforme"
"Lithachne pauciflora"
"Paspalum foveolatum"
"Raddia soderstromii"
"Bredemeyera martiana"
"Polygala lancifolia"
"Polygala timoutoides"
"Securidaca lanceolata"
"Roupala caparoensis"
"Prunus myrtifolia"
"Rubus imperialis"
"Psychotria pubigera"
"Remijia ferruginea"
"Paullinia cearensis"
"Paullinia stipularis"
"Dyssochroma viridiflorum"
"Styrax martii"
"Phyllostylon brasiliense"
"Lantana hypoleuca"
"Lantana tiliaefolia"
"Lippia rotundifolia"
"Xyris metallica"
"Xyris teres"
"Justicia burchellii"
"Justicia rectiflora"
"Justicia sellowiana"
"Lepidagathis alopecuroidea"
"Ruellia angustiflora"
"Ruellia multifolia"
"Ruellia rasa"
"Ruellia inundata"
"Stenandrium pohlii"
"Stenandrium serpens"
"Alstroemeria ochracea"
"Alstroemeria penduliflora"
"Gomphrena graminea"
"Pfaffia glabrata"
"Astronium nelson"
"Schinus longifolia"
"Schinus weinmanniifolia"
"Eryngium canaliculatum"
"Eryngium elegans"
"Eryngium eriophorum"
"Eryngium floribundum"
"Eryngium fluminense"
"Eryngium junceum"
"Eryngium juncifolium"
"Eryngium malmeanum"
"Eryngium megapotamicum"
"Eryngium pandanifolium"
"Eryngium pohlianum"
"Eryngium pristis"
"Eryngium regnellii"
"Eryngium rochei"
"Eryngium sanguisorba"
"Eryngium scirpinum"
"Eryngium serra"
"Eryngium subinerme"
"Mandevilla harleyi"
"Prestonia lagoensis"
"Tabernaemontana salzmannii"
"Ilex chamaedryfolia"
"Philodendron imbe"
"Taccarum warmingii"
"Xanthosoma riedelianum"
"Butia eriospatha"
"Butia microspadix"
"Butia paraguayensis"
"Geonoma schottiana"
"Aristolochia arcuata"
"Aristolochia chamissonis"
"Aristolochia gehrtii"
"Aristolochia gibertii"
"Aristolochia melastoma"
"Aristolochia rugosa"
"Aristolochia wendeliana"
"Matelea lhotzkyana"
"Acilepidopsis echitifolia"
"Acmella bellidioides"
"Acmella leptophylla"
"Aspilia attenuata"
"Aspilia clausseniana"
"Aspilia duarteana"
"Aspilia foliacea"
"Aspilia fruticosa"
"Austrocritonia velutina"
"Austroeupatorium inulaefolium"
"Baccharis sessiliflora"
"Barrosoa betonicaeformis"
"Barrosoa organensis"
"Campovassouria cruciata"
"Campuloclinium megacephalum"
"Campuloclinium purpurascens"
"Chresta sphaerocephala"
"Chromolaena ascendens"
"Chromolaena hirsuta"
"Chromolaena ivifolia"
"Chromolaena maximiliani"
"Chromolaena oxylepis"
"Chromolaena pedalis"
"Chromolaena pedunculosa"
"Chromolaena squarrulosa"
"Chromolaena xylorhiza"
"Chrysolaena flexuosa"
"Chrysolaena lithospermifolia"
"Chrysolaena platensis"
"Chrysolaena propinqua"
"Cyrtocymura harleyi"
"Cyrtocymura scorpioides"
"Dasyanthina serrata"
"Dendrophorbium pellucidinerve"
"Disynaphia littoralis"
"Disynaphia multicrenulata"
"Disynaphia spathulata"
"Elephantopus biflorus"
"Grazielia dimorpholepis"
"Grazielia gaudichaudeana"
"Grazielia intermedia"
"Grazielia multifida"
"Gyptis crassipes"
"Hieracium commersonii"
"Holocheilus brasiliensis"
"Jungia floribunda"
"Koanophyllon thysanolepis"
"Lepidaploa argyrotricha"
"Lepidaploa aurea"
"Lepidaploa chamissonis"
"Lepidaploa cotoneaster"
"Lepidaploa eriolepis"
"Lepidaploa sororia"
"Lessingianthus exiguus"
"Lessingianthus macrophyllus"
"Lessingianthus mollissimus"
"Lessingianthus niederleinii"
"Lessingianthus rubricaulis"
"Mikania argyreiae"
"Mikania candolleana"
"Mikania capricorni"
"Mikania malacolepis"
"Mikania microcephala"
"Mikania smilacina"
"Mikania trachypleura"
"Mutisia campanulata"
"Ophryosporus laxiflorus"
"Ophryosporus regnellii"
"Pamphalea smithii"
"Pentacalia desiderabilis"
"Pterocaulon angustifolium"
"Pterocaulon balansae"
"Pterocaulon lanatum"
"Pterocaulon rugosum"
"Raulinoreitzia leptophlebia"
"Senecio adamantinus"
"Senecio brasiliensis"
"Senecio colpodes"
"Senecio dumetorum"
"Senecio erisithalifolius"
"Senecio lanifer"
"Senecio leptoschizus"
"Senecio linearilobus"
"Senecio paucijugus"
"Senecio paulensis"
"Senecio stigophlebius"
"Smallanthus siegesbeckia"
"Sphaereupatorium scandens"
"Stevia alternifolia"
"Stevia cinerascens"
"Stevia claussenii"
"Stevia collina"
"Stevia crenulata"
"Stevia gardneriana"
"Stevia heptachaeta"
"Stevia leptophylla"
"Stevia lundiana"
"Stevia menthaefolia"
"Stevia myriadenia"
"Stevia ophryophylla"
"Stevia veronicae"
"Stevia verticillata"
"Symphyopappus cuneatus"
"Vernonanthura divaricata"
"Vernonanthura lindbergii"
"Vernonanthura montevidensis"
"Vernonanthura petiolaris"
"Vernonanthura tweediana"
"Vernonanthura westiniana"
"Wedelia hispidula"
"Begonia rufa"
"Eriotheca candolleana"
"Moritzia dusenii"
"Dyckia simulans"
"Dyckia sordida"
"Chamaecrista ensiformis"
"Chamaecrista fagonioides"
"Chamaecrista incana"
"Chamaecrista mucronata"
"Chamaecrista pilosa"
"Chamaecrista punctata"
"Chamaecrista ramosa"
"Chamaecrista repens"
"Chamaecrista serpens"
"Chamaecrista setosa"
"Chamaecrista trachycarpa"
"Chamaecrista zygophylloides"
"Melanoxylon brauna"
"Peltogyne discolor"
"Pterogyne nitens"
"Senna affinis"
"Senna aristeguietae"
"Senna cernua"
"Senna corifolia"
"Senna hirsuta"
"Senna macranthera"
"Senna mucronifera"
"Senna multijuga"
"Senna pilifera"
"Senna splendida"
"Lobelia camporum"
"Siphocampylus corymbifer"
"Siphocampylus lycioides"
"Siphocampylus macropodus"
"Siphocampylus verticillatus"
"Wahlenbergia brasiliensis"
"Wahlenbergia linarioides"
"Rourea chrysomalla"
"Dichondra microcalyx"
"Evolvulus cardiophyllus"
"Ipomoea cynanchifolia"
"Operculina hamiltonii"
"Cayaponia diversifolia"
"Cayaponia floribunda"
"Cayaponia gracillima"
"Cayaponia longifolia"
"Cayaponia martiana"
"Cayaponia pedata"
"Ceratosanthes hilariana"
"Ceratosanthes multiloba"
"Gurania pseudo"
"Sicyos polyacanthus"
"Sicyos warmingii"
"Wilbrandia hibiscoides"
"Bulbostylis brevifolia"
"Bulbostylis loefgrenii"
"Cyperus eragrostis"
"Cyperus incomtus"
"Cyperus megapotamicus"
"Cyperus reflexus"
"Eleocharis nudipes"
"Eleocharis obtusetrigona"
"Rhynchospora brasiliensis"
"Rhynchospora caesionux"
"Rhynchospora coriifolia"
"Rhynchospora junciformis"
"Rhynchospora nardifolia"
"Rhynchospora tenella"
"Rhynchospora terminalis"
"Dioscorea cynanchifolia"
"Dioscorea heptaneura"
"Dioscorea stellaris"
"Dioscorea ternata"
"Dioscorea trachyandra"
"Eriocaulon macrobolax"
"Paepalanthus augustus"
"Paepalanthus aureus"
"Paepalanthus capanemae"
"Paepalanthus chlorocephalus"
"Paepalanthus complanatus"
"Paepalanthus desperado"
"Paepalanthus digitiformis"
"Paepalanthus elongatus"
"Paepalanthus fallax"
"Paepalanthus lepidus"
"Paepalanthus macropodus"
"Paepalanthus michaelii"
"Paepalanthus senaeanus"
"Paepalanthus uncinatus"
"Syngonanthus anthemiflorus"
"Syngonanthus densifolius"
"Syngonanthus macrolepis"
"Syngonanthus minutulus"
"Syngonanthus multipes"
"Syngonanthus pulcher"
"Syngonanthus verticillatus"
"Erythroxylum strobilaceum"
"Acalypha dimorpha"
"Acalypha gracilis"
"Actinostemon concepcionis"
"Caperonia castaneifolia"
"Chaetocarpus myrsinites"
"Croton aberrans"
"Croton celtidifolius"
"Croton compressus"
"Croton didrichsenii"
"Croton glechomifolius"
"Croton goyazensis"
"Croton gracilipes"
"Croton grandivelus"
"Croton heterodoxus"
"Croton lagoensis"
"Croton leptobotryus"
"Croton salutaris"
"Dalechampia arciana"
"Dalechampia micromeria"
"Dalechampia pentaphylla"
"Dalechampia stipulacea"
"Dalechampia sylvestris"
"Euphorbia peperomioides"
"Manihot janiphoides"
"Manihot pilosa"
"Sebastiania riparia"
"Tragia uberabana"
"Acosmium lentiscifolium"
"Aeschynomene parviflora"
"Aeschynomene selloi"
"Andira anthelmia"
"Andira fraxinifolia"
"Andira legalis"
"Andira ormosioides"
"Arachis glabrata"
"Arachis macedoi"
"Arachis pintoi"
"Arachis repens"
"Arachis stenosperma"
"Bowdichia virgilioides"
"Calopogonium galactioides"
"Calopogonium velutinum"
"Canavalia picta"
"Centrolobium sclerophyllum"
"Centrolobium tomentosum"
"Centrosema arenarium"
"Centrosema bracteosum"
"Centrosema coriaceum"
"Centrosema dasyanthum"
"Centrosema grandiflorum"
"Centrosema macrocarpum"
"Centrosema pascuorum"
"Centrosema vetulum"
"Clitoria densiflora"
"Clitoria fairchildiana"
"Clitoria falcata"
"Clitoria laurifolia"
"Collaea speciosa"
"Crotalaria breviflora"
"Crotalaria hilariana"
"Crotalaria maypurensis"
"Crotalaria micans"
"Crotalaria miottoae"
"Crotalaria paulina"
"Crotalaria stipularia"
"Crotalaria vespertilio"
"Crotalaria vitellina"
"Dalbergia brasiliensis"
"Dalbergia decipularis"
"Dalbergia elegans"
"Dalbergia foliolosa"
"Dalbergia glaucescens"
"Dalbergia villosa"
"Deguelia hatschbachii"
"Desmodium cuneatum"
"Desmodium distortum"
"Desmodium hassleri"
"Desmodium pachyrhizum"
"Desmodium subsericeum"
"Diplotropis ferruginea"
"Eriosema campestre"
"Eriosema crinitum"
"Eriosema glabrum"
"Eriosema longifolium"
"Eriosema rufum"
"Eriosema simplicifolium"
"Eriosema strictum"
"Eriosema tacuaremboense"
"Erythrina crista"
"Erythrina falcata"
"Erythrina speciosa"
"Galactia jussiaeana"
"Galactia striata"
"Indigofera asperifolia"
"Indigofera bongardiana"
"Indigofera campestris"
"Lonchocarpus sericeus"
"Lupinus arenarius"
"Lupinus comptus"
"Lupinus coriaceus"
"Lupinus crotalarioides"
"Lupinus guaraniticus"
"Lupinus laevigatus"
"Lupinus sellowianus"
"Lupinus velutinus"
"Machaerium aculeatum"
"Machaerium acutifolium"
"Machaerium brasiliense"
"Machaerium condensatum"
"Machaerium fulvovenosum"
"Machaerium incorruptibile"
"Machaerium lanceolatum"
"Machaerium nigrum"
"Machaerium nyctitans"
"Machaerium ovalifolium"
"Machaerium paraguariense"
"Machaerium scleroxylon"
"Machaerium stipitatum"
"Machaerium villosum"
"Macroptilium bracteatum"
"Macroptilium erythroloma"
"Macroptilium gracile"
"Macroptilium lathyroides"
"Macroptilium monophyllum"
"Macroptilium prostratum"
"Macroptilium sabaraense"
"Mucuna sloanei"
"Myroxylon peruiferum"
"Mysanthus uleanus"
"Ormosia arborea"
"Ormosia fastigiata"
"Ormosia stipularis"
"Periandra coccinea"
"Periandra densiflora"
"Periandra mediterranea"
"Platycyamus regnellii"
"Poecilanthe parviflora"
"Poiretia angustifolia"
"Poiretia latifolia"
"Poiretia punctata"
"Poiretia tetraphylla"
"Rhynchosia corylifolia"
"Rhynchosia melanocarpa"
"Rhynchosia naineckensis"
"Sesbania oligosperma"
"Stylosanthes angustifolia"
"Stylosanthes aurea"
"Stylosanthes bracteata"
"Stylosanthes capitata"
"Stylosanthes gracilis"
"Stylosanthes grandifolia"
"Stylosanthes guianensis"
"Stylosanthes hippocampoides"
"Stylosanthes humilis"
"Stylosanthes leiocarpa"
"Stylosanthes longiseta"
"Stylosanthes macrocephala"
"Stylosanthes montevidensis"
"Stylosanthes scabra"
"Stylosanthes viscosa"
"Swartzia acutifolia"
"Swartzia flaemingii"
"Sweetia fruticosa"
"Tephrosia adunca"
"Tephrosia egregia"
"Zollernia ilicifolia"
"Zornia burkartii"
"Zornia cearensis"
"Zornia confusa"
"Zornia cryptantha"
"Zornia curvata"
"Zornia hebecarpa"
"Zornia latifolia"
"Zornia pardina"
"Zornia ramboiana"
"Zornia reticulata"
"Zornia virgata"
"Myriophyllum aquaticum"
"Egeria densa"
"Ottelia brasiliensis"
"Curculigo scorzonerifolia"
"Gelasine rigida"
"Sisyrinchium avenaceum"
"Sisyrinchium minutiflorum"
"Sisyrinchium nidulare"
"Sisyrinchium weirii"
"Sisyrinchium wettsteinii"
"Eriope macrostachya"
"Mezilaurus crassiramea"
"Ocotea acutifolia"
"Utricularia costata"
"Psittacanthus cordatus"
"Banisteriopsis salicifolia"
"Heteropterys umbellata"
"Janusia guaranitica"
"Stigmaphyllon macedoanum"
"Pavonia lanata"
"Sida cerradoensis"
"Maranta parvifolia"
"Marcgravia coriacea"
"Leandra oligochaeta"
"Miconia corallina"
"Calliandra foliolosa"
"Dimorphandra exaltata"
"Holocalyx balansae"
"Leucochloron incuriale"
"Leucochloron minarum"
"Mimosa brachystachya"
"Mimosa cubatanensis"
"Mimosa daleoides"
"Mimosa dolens"
"Mimosa flocculosa"
"Mimosa furfuracea"
"Mimosa hilariana"
"Mimosa lanata"
"Mimosa maracayuensis"
"Mimosa micropteris"
"Mimosa myriophylla"
"Mimosa oligophylla"
"Mimosa orthacantha"
"Mimosa ourobrancoensis"
"Mimosa pilulifera"
"Mimosa pseudotrachycarpa"
"Mimosa regnellii"
"Mimosa sensibilis"
"Parapiptadenia rigida"
"Piptadenia gonoacantha"
"Sorocea bonplandii"
"Cybianthus cuneifolius"
"Cybianthus densicomus"
"Cybianthus psychotriifolius"
"Eugenia arenosa"
"Eugenia klotzschiana"
"Eugenia sellowiana"
"Myrcia lenheirensis"
"Luxemburgia corymbosa"
"Luxemburgia flexuosa"
"Luxemburgia glazioviana"
"Luxemburgia nobilis"
"Luxemburgia octandra"
"Luxemburgia schwackeana"
"Ouratea parviflora"
"Sauvagesia vellozii"
"Aspidogyne metallescens"
"Bulbophyllum barbatum"
"Cleistes rosea"
"Cyclopogon truncatus"
"Cyrtopodium lamellaticallosum"
"Eltroplectris cogniauxiana"
"Encyclia argentinensis"
"Epidendrum campestre"
"Epidendrum subpurum"
"Habenaria araneiflora"
"Habenaria coxipoensis"
"Habenaria glaucophylla"
"Habenaria guilleminii"
"Habenaria rodriguesii"
"Maxillaria parviflora"
"Maxillaria valenzuelana"
"Notylia inversa"
"Octomeria palmyrabellae"
"Phragmipedium vittatum"
"Pogoniopsis nidus"
"Prescottia phleoides"
"Pseudolaelia citrina"
"Pseudolaelia geraensis"
"Sarcoglottis homalogastra"
"Saundersia mirabilis"
"Oxalis grisea"
"Passiflora longilobis"
"Craniolaria integrifolia"
"Microtea glochidiata"
"Peperomia duartei"
"Peperomia nudifolia"
"Peperomia regelii"
"Piper corintoanum"
"Piper mikanianum"
"Manekia obtusa"
"Acroceras fluminense"
"Agenium leptocladum"
"Aristida megapotamica"
"Axonopus argentinus"
"Axonopus suffultus"
"Bothriochloa exaristata"
"Digitaria phaeothrix"
"Eriochrysis holcoides"
"Guadua refracta"
"Isachne polygonoides"
"Mnesithea aurita"
"Paspalum bertonii"
"Paspalum inaequivalve"
"Paspalum lachneum"
"Paspalum laxum"
"Paspalum nummularium"
"Paspalum plenum"
"Schizachyrium microstachyum"
"Sorghastrum pellitum"
"Polygala adenophora"
"Polygala adenophylla"
"Polygala cuspidata"
"Polygala glochidata"
"Polygala molluginifolia"
"Polygala moquiniana"
"Polygala multiceps"
"Polygala pulchella"
"Polygala stricta"
"Polygala tamariscea"
"Coccoloba argentinensis"
"Coccoloba salicifolia"
"Colubrina retusa"
"Gouania ulmifolia"
"Prunus brasiliensis"
"Rubus erythroclados"
"Rubus rosifolius"
"Borreria brachystemonoides"
"Borreria cupularis"
"Borreria dasycephala"
"Borreria poaya"
"Borreria tenella"
"Coussarea platyphylla"
"Diodia kuntzei"
"Faramea porophylla"
"Galianthe eupatorioides"
"Galianthe valerianoides"
"Manettia luteo"
"Psychotria formosa"
"Psychotria lagoensis"
"Sabicea aspera"
"Allophylus puberulus"
"Cardiospermum urvilleoides"
"Cupania concolor"
"Cupania furfuracea"
"Cupania platycarpa"
"Cupania tenuivalvis"
"Cupania vernalis"
"Diatenopteryx sorbifolia"
"Matayba elaeagnoides"
"Matayba marginata"
"Serjania acoma"
"Serjania comata"
"Serjania elegans"
"Serjania gracilis"
"Serjania mansiana"
"Serjania noxia"
"Serjania perulacea"
"Serjania platycarpa"
"Serjania purpurascens"
"Serjania regnellii"
"Serjania tristis"
"Smilax lappacea"
"Cestrum pedicellatum"
"Cestrum velutinum"
"Solanum refractifolium"
"Melochia simplex"
"Melochia villosa"
"Waltheria carpinifolia"
"Styrax acuminatus"
"Bonnetia stricta"
"Luehea crispa"
"Piriqueta tamberlikii"
"Turnera cipoensis"
"Vellozia tomentosa"
"Vellozia tragacantha"
"Casselia serrata"
"Lantana lundiana"
"Lippia corymbosa"
"Lippia florida"
"Lippia nana"
"Lippia pseudothea"
"Lippia rhodocnemis"
"Lippia sericea"
"Lippia turnerifolia"
"Lippia vernonioides"
"Stachytarpheta mexiae"
"Dendrophthora warmingii"
"Qualea multiflora"
"Vochysia laurifolia"
"Xyris bialata"
"Xyris filifolia"
"Xyris guaranitica"
"Xyris itatiayensis"
"Xyris regnellii"
"Xyris stenocephala"
"Xyris vacillans"
"Echinodorus aschersonianus"
"Hippeastrum angustifolium"
"Hippeastrum morelianum"
"Hippeastrum reginae"
"Hippeastrum vittatum"
"Hymenocallis littoralis"
"Nothoscordum aparadense"
"Nothoscordum bonariense"
"Nothoscordum capivarinum"
"Nothoscordum catharinense"
"Nothoscordum exile"
"Nothoscordum gracile"
"Nothoscordum gracilipes"
"Nothoscordum luteomajus"
"Nothoscordum nutans"
"Nothoscordum sengesianum"
"Nothoscordum stenandrum"
"Nothoscordum tibaginum"
"Worsleya procera"
"Zephyranthes candida"
"Zephyranthes mesochloa"
"Allamanda polyantha"
"Condylocarpon glabrum"
"Lacmellea aculeata"
"Laxoplumeria baehniana"
"Malouetia sessilis"
"Mandevilla fistulosa"
"Mandevilla grazielae"
"Mandevilla guanabarica"
"Mandevilla longiflora"
"Mandevilla petraea"
"Mandevilla virescens"
"Prestonia cyaniphylla"
"Anthurium cultrifolium"
"Anthurium ensifolium"
"Anthurium lacerdae"
"Anthurium paraguayense"
"Anthurium purpureum"
"Anthurium viridispathum"
"Dracontioides salvianii"
"Landoltia punctata"
"Philodendron bahiense"
"Philodendron linguifolium"
"Philodendron oblongum"
"Philodendron spiritus"
"Spathicarpa lanceolata"
"Spathiphyllum cannifolium"
"Spathiphyllum grazielae"
"Stenospermation multiovulatum"
"Stenospermation spruceanum"
"Wolffia arrhiza"
"Wolffiella oblonga"
"Dendropanax heterophyllus"
"Araucaria angustifolia"
"Allagoptera caudescens"
"Attalea dubia"
"Bactris acanthocarpa"
"Bactris hatschbachii"
"Bactris timbuiensis"
"Butia yatay"
"Geonoma gamiova"
"Syagrus cearensis"
"Syagrus macrocarpa"
"Syagrus picrophylla"
"Syagrus pseudococos"
"Syagrus ruschiana"
"Avicennia schaueriana"
"Begonia angularis"
"Begonia callosa"
"Begonia coccinea"
"Begonia fernando"
"Begonia inculta"
"Begonia mattos"
"Begonia moysesii"
"Begonia platanifolia"
"Aechmea alegrensis"
"Aechmea callichroma"
"Aechmea huebneri"
"Aechmea joannis"
"Aechmea seideliana"
"Aechmea sulbahianensis"
"Aechmea tentaculifera"
"Cryptanthus lacerdae"
"Dyckia retroflexa"
"Dyckia rigida"
"Hohenbergia sandrae"
"Neoregelia burlemarxii"
"Orthophytum boudetianum"
"Pitcairnia beycalema"
"Pitcairnia suaveolens"
"Quesnelia kautskyi"
"Tillandsia bella"
"Tillandsia candida"
"Tillandsia graomogolensis"
"Tillandsia parvispica"
"Tillandsia polzii"
"Tillandsia rohdenardini"
"Tillandsia winkleri"
"Vriesea billbergioides"
"Vriesea flava"
"Vriesea sparsiflora"
"Cabomba caroliniana"
"Cabomba haynesii"
"Callitriche deflexa"
"Callitriche rimosa"
"Lobelia glazioviana"
"Lobelia hassleri"
"Lobelia hederacea"
"Lobelia nummularioides"
"Lobelia reniformis"
"Lobelia santos"
"Siphocampylus betulifolius"
"Siphocampylus convolvulaceus"
"Siphocampylus densidentatus"
"Siphocampylus fimbriatus"
"Siphocampylus fulgens"
"Siphocampylus humilis"
"Siphocampylus longipedunculatus"
"Siphocampylus psilophyllus"
"Siphocampylus queluzensis"
"Siphocampylus viscidus"
"Triodanis perfoliata"
"Wahlenbergia perrottetii"
"Couepia carautae"
"Couepia leitaofilhoi"
"Couepia meridionalis"
"Couepia parvifolia"
"Couepia venosa"
"Exellodendron gracile"
"Hirtella barrosoi"
"Hirtella glaziovii"
"Hirtella parviunguis"
"Licania arianeae"
"Licania glazioviana"
"Licania indurata"
"Licania riedelii"
"Parinari brasiliensis"
"Dichorisandra procera"
"Dichorisandra radicalis"
"Tinantia erecta"
"Tripogandra glandulosa"
"Tripogandra warmingiana"
"Asplundia tetragonopus"
"Becquerelia discolor"
"Bolboschoenus maritimus"
"Bulbostylis nesiotis"
"Bulbostylis subtilis"
"Carex aureolensis"
"Carex bradei"
"Carex feddeana"
"Carex hilairei"
"Carex phalaroides"
"Carex polysticha"
"Carex purpureovaginata"
"Carex sellowiana"
"Carex seticulmis"
"Carex sororia"
"Carex tweedieana"
"Carex uruguensis"
"Carex vesca"
"Cladium mariscus"
"Cyperus appendiculatus"
"Cyperus cellulosoreticulatus"
"Cyperus corneliiostenii"
"Cyperus dichromeniformis"
"Cyperus digitatus"
"Cyperus drummondii"
"Cyperus grandisimplex"
"Cyperus infucatus"
"Cyperus inops"
"Cyperus intricatus"
"Cyperus mundulus"
"Cyperus muniziae"
"Cyperus pernambucensis"
"Cyperus unicolor"
"Eleocharis bonariensis"
"Eleocharis contracta"
"Eleocharis glaucovirens"
"Eleocharis kleinii"
"Eleocharis laeviglumis"
"Eleocharis liesneri"
"Eleocharis loefgreniana"
"Eleocharis minarum"
"Eleocharis montevidensis"
"Eleocharis rabenii"
"Eleocharis squamigera"
"Eleocharis subarticulata"
"Eleocharis usterii"
"Eleocharis viridans"
"Fimbristylis aspera"
"Fimbristylis squarrosa"
"Fimbristylis vahlii"
"Hypolytrum espiritosantense"
"Hypolytrum glaziovii"
"Isolepis cernua"
"Rhynchospora capillifolia"
"Rhynchospora cariciformis"
"Rhynchospora catharinensis"
"Rhynchospora crinigera"
"Rhynchospora edwalliana"
"Rhynchospora glaziovii"
"Rhynchospora hatschbachii"
